vacc_date,received_at_least_one_dose,full_regimen,minimum_protection,received_one_dose_pcttakeup,full_regimen_pcttakeup,minimum_protection_pcttakeup
2020-12-30,759.0,19.0,9.0,0.01,0.0,0.0
2020-12-31,813.0,20.0,9.0,0.01,0.0,0.0
2021-01-01,868.0,20.0,9.0,0.01,0.0,0.0
2021-01-02,914.0,20.0,9.0,0.02,0.0,0.0
2021-01-03,961.0,20.0,9.0,0.02,0.0,0.0
2021-01-04,1080.0,21.0,9.0,0.02,0.0,0.0
2021-01-05,1196.0,25.0,9.0,0.02,0.0,0.0
2021-01-06,1331.0,28.0,9.0,0.02,0.0,0.0
2021-01-07,1477.0,30.0,9.0,0.02,0.0,0.0
2021-01-08,2344.0,41.0,9.0,0.04,0.0,0.0
2021-01-09,2811.0,48.0,9.0,0.05,0.0,0.0
2021-01-10,3050.0,58.0,9.0,0.05,0.0,0.0
2021-01-11,5184.0,58.0,9.0,0.09,0.0,0.0
2021-01-12,8069.0,72.0,9.0,0.14,0.0,0.0
2021-01-13,12141.0,91.0,9.0,0.2,0.0,0.0
2021-01-14,16888.0,107.0,9.0,0.28,0.0,0.0
2021-01-15,22187.0,121.0,9.0,0.37,0.0,0.0
2021-01-16,23967.0,135.0,9.0,0.4,0.0,0.0
2021-01-17,24689.0,147.0,9.0,0.41,0.0,0.0
2021-01-18,32086.0,181.0,9.0,0.54,0.0,0.0
2021-01-19,40146.0,233.0,9.0,0.67,0.0,0.0
2021-01-20,49143.0,345.0,9.0,0.83,0.01,0.0
2021-01-21,56679.0,418.0,9.0,0.95,0.01,0.0
2021-01-22,64279.0,455.0,9.0,1.08,0.01,0.0
2021-01-23,68963.0,484.0,9.0,1.16,0.01,0.0
2021-01-24,73387.0,562.0,9.0,1.23,0.01,0.0
2021-01-25,85088.0,631.0,9.0,1.43,0.01,0.0
2021-01-26,97409.0,724.0,9.0,1.64,0.01,0.0
2021-01-27,110942.0,781.0,9.0,1.86,0.01,0.0
2021-01-28,125166.0,850.0,9.0,2.1,0.01,0.0
2021-01-29,138793.0,1564.0,9.0,2.33,0.03,0.0
2021-01-30,145848.0,1961.0,9.0,2.45,0.03,0.0
2021-01-31,151356.0,2178.0,9.0,2.54,0.04,0.0
2021-02-01,160353.0,4243.0,9.0,2.69,0.07,0.0
2021-02-02,169839.0,6701.0,9.0,2.85,0.11,0.0
2021-02-03,180997.0,10330.0,9.0,3.04,0.17,0.0
2021-02-04,189578.0,14649.0,9.0,3.18,0.25,0.0
2021-02-05,198799.0,19815.0,9.0,3.34,0.33,0.0
2021-02-06,203111.0,21436.0,9.0,3.41,0.36,0.0
2021-02-07,205415.0,22139.0,9.0,3.45,0.37,0.0
2021-02-08,209409.0,29450.0,9.0,3.52,0.49,0.0
2021-02-09,213048.0,37452.0,9.0,3.58,0.63,0.0
2021-02-10,216091.0,46265.0,9.0,3.63,0.78,0.0
2021-02-11,217532.0,49138.0,9.0,3.65,0.83,0.0
2021-02-12,217652.0,49168.0,9.0,3.66,0.83,0.0
2021-02-13,217770.0,49192.0,9.0,3.66,0.83,0.0
2021-02-14,218348.0,53010.0,9.0,3.67,0.89,0.0
2021-02-15,219580.0,63582.0,9.0,3.69,1.07,0.0
2021-02-16,221863.0,77128.0,9.0,3.73,1.3,0.0
2021-02-17,225280.0,92360.0,9.0,3.78,1.55,0.0
2021-02-18,229561.0,106403.0,9.0,3.86,1.79,0.0
2021-02-19,235245.0,120374.0,9.0,3.95,2.02,0.0
2021-02-20,239110.0,127821.0,9.0,4.02,2.15,0.0
2021-02-21,241178.0,133652.0,9.0,4.05,2.25,0.0
2021-02-22,247397.0,145042.0,9.0,4.16,2.44,0.0
2021-02-23,255389.0,156568.0,9.0,4.29,2.63,0.0
2021-02-24,263022.0,168021.0,9.0,4.42,2.82,0.0
2021-02-25,271607.0,177823.0,9.0,4.56,2.99,0.0
2021-02-26,281517.0,188344.0,9.0,4.73,3.16,0.0
2021-02-27,289850.0,193728.0,9.0,4.87,3.25,0.0
2021-02-28,296002.0,196260.0,9.0,4.97,3.3,0.0
2021-03-01,305686.0,199586.0,9.0,5.14,3.35,0.0
2021-03-02,315669.0,202959.0,9.0,5.3,3.41,0.0
2021-03-03,326879.0,205714.0,9.0,5.49,3.46,0.0
2021-03-04,339251.0,207524.0,9.0,5.7,3.49,0.0
2021-03-05,352916.0,208502.0,9.0,5.93,3.5,0.0
2021-03-06,361775.0,209183.0,9.0,6.08,3.51,0.0
2021-03-07,366554.0,209627.0,9.0,6.16,3.52,0.0
2021-03-08,380255.0,211113.0,9.0,6.39,3.55,0.0
2021-03-09,396997.0,212991.0,9.0,6.67,3.58,0.0
2021-03-10,415797.0,215741.0,9.0,6.98,3.62,0.0
2021-03-11,437802.0,219084.0,9.0,7.35,3.68,0.0
2021-03-12,462500.0,223907.0,9.0,7.77,3.76,0.0
2021-03-13,485878.0,227323.0,9.0,8.16,3.82,0.0
2021-03-14,505744.0,229088.0,9.0,8.5,3.85,0.0
2021-03-15,533150.0,234879.0,9.0,8.96,3.95,0.0
2021-03-16,562023.0,241814.0,9.0,9.44,4.06,0.0
2021-03-17,594853.0,249233.0,9.0,9.99,4.19,0.0
2021-03-18,627563.0,256769.0,10.0,10.54,4.31,0.0
2021-03-19,663656.0,266122.0,10.0,11.15,4.47,0.0
2021-03-20,693507.0,274289.0,10.0,11.65,4.61,0.0
2021-03-21,720525.0,279849.0,10.0,12.1,4.7,0.0
2021-03-22,750942.0,289594.0,10.0,12.61,4.86,0.0
2021-03-23,778956.0,299114.0,10.0,13.09,5.02,0.0
2021-03-24,802563.0,309499.0,10.0,13.48,5.2,0.0
2021-03-25,823795.0,321358.0,10.0,13.84,5.4,0.0
2021-03-26,846857.0,335198.0,10.0,14.23,5.63,0.0
2021-03-27,869968.0,343605.0,10.0,14.61,5.77,0.0
2021-03-28,886572.0,348376.0,10.0,14.89,5.85,0.0
2021-03-29,920743.0,361047.0,10.0,15.47,6.07,0.0
2021-03-30,947814.0,376419.0,10.0,15.92,6.32,0.0
2021-03-31,970839.0,394527.0,10.0,16.31,6.63,0.0
2021-04-01,993760.0,413448.0,10.0,16.69,6.95,0.0
2021-04-02,1012471.0,429476.0,10.0,17.01,7.21,0.0
2021-04-03,1031874.0,450916.0,10.0,17.33,7.57,0.0
2021-04-04,1048175.0,467160.0,10.0,17.61,7.85,0.0
2021-04-05,1075777.0,491946.0,10.0,18.07,8.26,0.0
2021-04-06,1102472.0,516702.0,10.0,18.52,8.68,0.0
2021-04-07,1127303.0,544186.0,10.0,18.94,9.14,0.0
2021-04-08,1150380.0,572907.0,10.0,19.32,9.62,0.0
2021-04-09,1171154.0,608343.0,10.0,19.67,10.22,0.0
2021-04-10,1188986.0,639965.0,10.0,19.97,10.75,0.0
2021-04-11,1208357.0,665213.0,10.0,20.3,11.17,0.0
2021-04-12,1225448.0,693687.0,10.0,20.59,11.65,0.0
2021-04-13,1243887.0,717241.0,10.0,20.9,12.05,0.0
2021-04-14,1263542.0,737688.0,10.0,21.23,12.39,0.0
2021-04-15,1282044.0,758202.0,10.0,21.54,12.74,0.0
2021-04-16,1302074.0,781802.0,10.0,21.87,13.13,0.0
2021-04-17,1318254.0,803789.0,10.0,22.14,13.5,0.0
2021-04-18,1332687.0,819238.0,10.0,22.39,13.76,0.0
2021-04-19,1349617.0,849502.0,10.0,22.67,14.27,0.0
2021-04-20,1371297.0,873520.0,10.0,23.04,14.67,0.0
2021-04-21,1396317.0,893781.0,10.0,23.46,15.01,0.0
2021-04-22,1421233.0,913206.0,10.0,23.87,15.34,0.0
2021-04-23,1445669.0,934745.0,11.0,24.28,15.7,0.0
2021-04-24,1464299.0,959065.0,11.0,24.6,16.11,0.0
2021-04-25,1484032.0,977352.0,11.0,24.93,16.42,0.0
2021-04-26,1503179.0,1003381.0,11.0,25.25,16.86,0.0
2021-04-27,1524577.0,1028093.0,12.0,25.61,17.27,0.0
2021-04-28,1546879.0,1049659.0,12.0,25.99,17.63,0.0
2021-04-29,1572784.0,1069071.0,12.0,26.42,17.96,0.0
2021-04-30,1596855.0,1091855.0,12.0,26.82,18.34,0.0
2021-05-01,1620353.0,1105281.0,12.0,27.22,18.57,0.0
2021-05-02,1640325.0,1121714.0,12.0,27.55,18.84,0.0
2021-05-03,1661695.0,1133665.0,12.0,27.91,19.04,0.0
2021-05-04,1683656.0,1145736.0,12.0,28.28,19.25,0.0
2021-05-05,1704619.0,1160252.0,12.0,28.63,19.49,0.0
2021-05-06,1729178.0,1173501.0,12.0,29.05,19.71,0.0
2021-05-07,1752049.0,1190307.0,12.0,29.43,20.0,0.0
2021-05-08,1770983.0,1206125.0,12.0,29.75,20.26,0.0
2021-05-09,1788879.0,1219564.0,12.0,30.05,20.49,0.0
2021-05-10,1818197.0,1236935.0,12.0,30.54,20.78,0.0
2021-05-11,1845063.0,1257614.0,13.0,30.99,21.13,0.0
2021-05-12,1856393.0,1276893.0,13.0,31.18,21.45,0.0
2021-05-13,1857767.0,1277289.0,14.0,31.21,21.46,0.0
2021-05-14,1874822.0,1316424.0,14.0,31.49,22.11,0.0
2021-05-15,1897126.0,1342118.0,16.0,31.87,22.55,0.0
2021-05-16,1917267.0,1365106.0,16.0,32.21,22.93,0.0
2021-05-17,1934371.0,1387911.0,16.0,32.49,23.31,0.0
2021-05-18,1953180.0,1409517.0,16.0,32.81,23.68,0.0
2021-05-19,1972095.0,1431125.0,16.0,33.13,24.04,0.0
2021-05-20,1996179.0,1453837.0,16.0,33.53,24.42,0.0
2021-05-21,2017834.0,1481345.0,18.0,33.9,24.88,0.0
2021-05-22,2034991.0,1512053.0,18.0,34.18,25.4,0.0
2021-05-23,2052691.0,1536952.0,18.0,34.48,25.82,0.0
2021-05-24,2079891.0,1557244.0,19.0,34.94,26.16,0.0
2021-05-25,2110200.0,1578085.0,19.0,35.45,26.51,0.0
2021-05-26,2137371.0,1591990.0,19.0,35.9,26.74,0.0
2021-05-27,2161574.0,1614032.0,19.0,36.31,27.11,0.0
2021-05-28,2187922.0,1637227.0,20.0,36.75,27.5,0.0
2021-05-29,2212930.0,1657759.0,20.0,37.17,27.85,0.0
2021-05-30,2233422.0,1675395.0,21.0,37.52,28.14,0.0
2021-05-31,2252142.0,1704211.0,21.0,37.83,28.63,0.0
2021-06-01,2277944.0,1724578.0,21.0,38.27,28.97,0.0
2021-06-02,2310480.0,1735399.0,21.0,38.81,29.15,0.0
2021-06-03,2356255.0,1744157.0,23.0,39.58,29.3,0.0
2021-06-04,2395285.0,1763345.0,23.0,40.24,29.62,0.0
2021-06-05,2424471.0,1786770.0,24.0,40.73,30.01,0.0
2021-06-06,2449977.0,1806994.0,25.0,41.16,30.35,0.0
2021-06-07,2476452.0,1821865.0,25.0,41.6,30.6,0.0
2021-06-08,2498158.0,1837671.0,25.0,41.96,30.87,0.0
2021-06-09,2525582.0,1852572.0,26.0,42.43,31.12,0.0
2021-06-10,2557080.0,1864152.0,26.0,42.95,31.31,0.0
2021-06-11,2588242.0,1882504.0,29.0,43.48,31.62,0.0
2021-06-12,2616468.0,1898089.0,29.0,43.95,31.88,0.0
2021-06-13,2643589.0,1910292.0,32.0,44.41,32.09,0.0
2021-06-14,2677280.0,1925178.0,32.0,44.97,32.34,0.0
2021-06-15,2714519.0,1940245.0,35.0,45.6,32.59,0.0
2021-06-16,2758051.0,1954565.0,40.0,46.33,32.83,0.0
2021-06-17,2799906.0,1968259.0,43.0,47.03,33.06,0.0
2021-06-18,2840019.0,1985413.0,46.0,47.71,33.35,0.0
2021-06-19,2879660.0,2001819.0,49.0,48.37,33.63,0.0
2021-06-20,2913245.0,2013567.0,51.0,48.94,33.82,0.0
2021-06-21,2957108.0,2025130.0,54.0,49.67,34.02,0.0
2021-06-22,2997794.0,2036644.0,58.0,50.36,34.21,0.0
2021-06-23,3038867.0,2047438.0,58.0,51.05,34.39,0.0
2021-06-24,3079596.0,2057689.0,62.0,51.73,34.57,0.0
2021-06-25,3119623.0,2068735.0,65.0,52.4,34.75,0.0
2021-06-26,3175824.0,2078225.0,66.0,53.35,34.91,0.0
2021-06-27,3225225.0,2085066.0,69.0,54.18,35.03,0.0
2021-06-28,3276008.0,2094753.0,72.0,55.03,35.19,0.0
2021-06-29,3315265.0,2103690.0,75.0,55.69,35.34,0.0
2021-06-30,3371458.0,2114046.0,81.0,56.64,35.51,0.0
2021-07-01,3432561.0,2131676.0,85.0,57.66,35.81,0.0
2021-07-02,3494820.0,2150914.0,86.0,58.71,36.13,0.0
2021-07-03,3554871.0,2168311.0,92.0,59.72,36.42,0.0
2021-07-04,3608283.0,2185551.0,95.0,60.61,36.71,0.0
2021-07-05,3666671.0,2201739.0,99.0,61.59,36.99,0.0
2021-07-06,3722096.0,2217278.0,103.0,62.53,37.25,0.0
2021-07-07,3777262.0,2234432.0,105.0,63.45,37.53,0.0
2021-07-08,3830755.0,2252852.0,106.0,64.35,37.84,0.0
2021-07-09,3881507.0,2278881.0,111.0,65.2,38.28,0.0
2021-07-10,3926479.0,2304593.0,111.0,65.96,38.71,0.0
2021-07-11,3962899.0,2332184.0,115.0,66.57,39.18,0.0
2021-07-12,4005120.0,2362840.0,115.0,67.28,39.69,0.0
2021-07-13,4036752.0,2395026.0,118.0,67.81,40.23,0.0
2021-07-14,4062377.0,2433538.0,124.0,68.24,40.88,0.0
2021-07-15,4085996.0,2476999.0,128.0,68.64,41.61,0.0
2021-07-16,4110348.0,2534586.0,130.0,69.05,42.58,0.0
2021-07-17,4130743.0,2590950.0,133.0,69.39,43.52,0.0
2021-07-18,4147968.0,2640497.0,135.0,69.68,44.36,0.0
2021-07-19,4162784.0,2670914.0,137.0,69.93,44.87,0.0
2021-07-20,4165660.0,2671856.0,142.0,69.98,44.88,0.0
2021-07-21,4186224.0,2724446.0,144.0,70.32,45.77,0.0
2021-07-22,4205185.0,2774507.0,148.0,70.64,46.61,0.0
2021-07-23,4223151.0,2836574.0,149.0,70.94,47.65,0.0
2021-07-24,4237974.0,2892277.0,155.0,71.19,48.59,0.0
2021-07-25,4251440.0,2939488.0,158.0,71.42,49.38,0.0
2021-07-26,4266854.0,2988919.0,158.0,71.68,50.21,0.0
2021-07-27,4282639.0,3024534.0,163.0,71.94,50.81,0.0
2021-07-28,4297353.0,3070299.0,165.0,72.19,51.58,0.0
2021-07-29,4312255.0,3118915.0,168.0,72.44,52.39,0.0
2021-07-30,4324721.0,3181023.0,169.0,72.65,53.44,0.0
2021-07-31,4335878.0,3240139.0,174.0,72.84,54.43,0.0
2021-08-01,4344243.0,3291685.0,176.0,72.98,55.29,0.0
2021-08-02,4355803.0,3345019.0,182.0,73.17,56.19,0.0
2021-08-03,4367582.0,3394551.0,185.0,73.37,57.02,0.0
2021-08-04,4378550.0,3446020.0,191.0,73.55,57.89,0.0
2021-08-05,4389108.0,3500419.0,198.0,73.73,58.8,0.0
2021-08-06,4399645.0,3563355.0,207.0,73.91,59.86,0.0
2021-08-07,4411304.0,3622208.0,218.0,74.1,60.85,0.0
2021-08-08,4421648.0,3671346.0,229.0,74.28,61.67,0.0
2021-08-09,4431946.0,3703719.0,239.0,74.45,62.22,0.0
2021-08-10,4445107.0,3739541.0,250.0,74.67,62.82,0.0
2021-08-11,4457373.0,3774982.0,261.0,74.88,63.41,0.0
2021-08-12,4468781.0,3809160.0,270.0,75.07,63.99,0.0
2021-08-13,4481657.0,3853140.0,276.0,75.28,64.73,0.0
2021-08-14,4494361.0,3895739.0,293.0,75.5,65.44,0.0
2021-08-15,4502716.0,3924469.0,304.0,75.64,65.92,0.01
2021-08-16,4513167.0,3943507.0,309.0,75.81,66.24,0.01
2021-08-17,4522344.0,3958654.0,316.0,75.97,66.5,0.01
2021-08-18,4531118.0,3974384.0,333.0,76.12,66.76,0.01
2021-08-19,4539204.0,3988786.0,343.0,76.25,67.01,0.01
2021-08-20,4548972.0,4007489.0,361.0,76.42,67.32,0.01
2021-08-21,4557912.0,4022896.0,385.0,76.57,67.58,0.01
2021-08-22,4563431.0,4031396.0,405.0,76.66,67.72,0.01
2021-08-23,4570421.0,4044332.0,437.0,76.78,67.94,0.01
2021-08-24,4577018.0,4055542.0,460.0,76.89,68.13,0.01
2021-08-25,4583914.0,4066975.0,482.0,77.0,68.32,0.01
2021-08-26,4590296.0,4077770.0,503.0,77.11,68.5,0.01
2021-08-27,4598120.0,4092645.0,525.0,77.24,68.75,0.01
2021-08-28,4604872.0,4106135.0,552.0,77.35,68.98,0.01
2021-08-29,4608989.0,4114493.0,573.0,77.42,69.12,0.01
2021-08-30,4615224.0,4124014.0,599.0,77.53,69.28,0.01
2021-08-31,4621534.0,4135104.0,631.0,77.63,69.46,0.01
2021-09-01,4627850.0,4144788.0,655.0,77.74,69.63,0.01
2021-09-02,4633840.0,4153983.0,685.0,77.84,69.78,0.01
2021-09-03,4640517.0,4167480.0,707.0,77.95,70.01,0.01
2021-09-04,4646223.0,4181381.0,728.0,78.05,70.24,0.01
2021-09-05,4650207.0,4190588.0,743.0,78.12,70.4,0.01
2021-09-06,4655867.0,4198603.0,772.0,78.21,70.53,0.01
2021-09-07,4661257.0,4205961.0,797.0,78.3,70.65,0.01
2021-09-08,4666625.0,4212848.0,830.0,78.39,70.77,0.01
2021-09-09,4671451.0,4219715.0,862.0,78.47,70.88,0.01
2021-09-10,4675948.0,4230819.0,887.0,78.55,71.07,0.01
2021-09-11,4680035.0,4241268.0,912.0,78.62,71.25,0.02
2021-09-12,4684308.0,4249307.0,1026.0,78.69,71.38,0.02
2021-09-13,4688282.0,4255818.0,1060.0,78.76,71.49,0.02
2021-09-14,4692342.0,4261945.0,1263.0,78.82,71.59,0.02
2021-09-15,4696901.0,4268020.0,5965.0,78.9,71.7,0.1
2021-09-16,4701279.0,4273696.0,9085.0,78.97,71.79,0.15
2021-09-17,4706504.0,4282380.0,17266.0,79.06,71.94,0.29
2021-09-18,4710574.0,4289817.0,30181.0,79.13,72.06,0.51
2021-09-19,4713864.0,4295593.0,38214.0,79.19,72.16,0.64
2021-09-20,4718031.0,4301304.0,49975.0,79.26,72.25,0.84
2021-09-21,4722156.0,4306470.0,58121.0,79.32,72.34,0.98
2021-09-22,4726045.0,4312191.0,73237.0,79.39,72.44,1.23
2021-09-23,4730564.0,4317145.0,89992.0,79.47,72.52,1.51
2021-09-24,4735166.0,4324337.0,113225.0,79.54,72.64,1.9
2021-09-25,4738822.0,4330811.0,134800.0,79.6,72.75,2.26
2021-09-26,4742707.0,4337669.0,150032.0,79.67,72.87,2.52
2021-09-27,4746626.0,4342527.0,171992.0,79.74,72.95,2.89
2021-09-28,4751158.0,4347604.0,195945.0,79.81,73.03,3.29
2021-09-29,4755153.0,4352486.0,215921.0,79.88,73.11,3.63
2021-09-30,4758920.0,4357444.0,236865.0,79.94,73.2,3.98
2021-10-01,4762290.0,4362170.0,257930.0,80.0,73.28,4.33
2021-10-02,4764872.0,4366104.0,279448.0,80.04,73.34,4.69
2021-10-03,4767404.0,4370412.0,298154.0,80.08,73.42,5.01
2021-10-04,4770496.0,4373689.0,319910.0,80.14,73.47,5.37
2021-10-05,4774273.0,4377528.0,339729.0,80.2,73.54,5.71
2021-10-06,4778070.0,4381128.0,355263.0,80.26,73.6,5.97
2021-10-07,4781759.0,4384533.0,369789.0,80.33,73.65,6.21
2021-10-08,4785678.0,4389180.0,390502.0,80.39,73.73,6.56
2021-10-09,4789496.0,4393333.0,409517.0,80.46,73.8,6.88
2021-10-10,4793686.0,4398304.0,435629.0,80.53,73.88,7.32
2021-10-11,4798556.0,4401598.0,461829.0,80.61,73.94,7.76
2021-10-12,4802618.0,4405032.0,484192.0,80.68,74.0,8.13
2021-10-13,4806352.0,4408158.0,503180.0,80.74,74.05,8.45
2021-10-14,4809760.0,4411107.0,520535.0,80.8,74.1,8.74
2021-10-15,4813779.0,4414843.0,549153.0,80.86,74.16,9.22
2021-10-16,4817256.0,4418268.0,571688.0,80.92,74.22,9.6
2021-10-17,4819104.0,4420154.0,582856.0,80.95,74.25,9.79
2021-10-18,4822162.0,4423659.0,598803.0,81.0,74.31,10.06
2021-10-19,4824812.0,4426364.0,616292.0,81.05,74.36,10.35
2021-10-20,4826797.0,4429028.0,630767.0,81.08,74.4,10.6
2021-10-21,4829373.0,4432318.0,647966.0,81.13,74.46,10.88
2021-10-22,4831810.0,4435578.0,673587.0,81.17,74.51,11.32
2021-10-23,4834454.0,4440627.0,691909.0,81.21,74.6,11.62
2021-10-24,4835893.0,4442391.0,701522.0,81.24,74.62,11.78
2021-10-25,4838447.0,4445689.0,716462.0,81.28,74.68,12.04
2021-10-26,4841053.0,4449112.0,736311.0,81.32,74.74,12.37
2021-10-27,4843367.0,4452368.0,751110.0,81.36,74.79,12.62
2021-10-28,4845895.0,4455843.0,768947.0,81.4,74.85,12.92
2021-10-29,4848210.0,4459629.0,800262.0,81.44,74.91,13.44
2021-10-30,4850766.0,4465433.0,824268.0,81.48,75.01,13.85
2021-10-31,4852340.0,4468384.0,838913.0,81.51,75.06,14.09
2021-11-01,4854663.0,4472469.0,856780.0,81.55,75.13,14.39
2021-11-02,4856801.0,4476033.0,878791.0,81.59,75.19,14.76
2021-11-03,4858799.0,4479225.0,894322.0,81.62,75.24,15.02
2021-11-04,4859744.0,4480602.0,894845.0,81.64,75.27,15.03
2021-11-05,4862327.0,4485830.0,924170.0,81.68,75.35,15.52
2021-11-06,4864524.0,4490584.0,947306.0,81.72,75.43,15.91
2021-11-07,4865864.0,4492896.0,961440.0,81.74,75.47,16.15
2021-11-08,4867930.0,4497112.0,978981.0,81.77,75.54,16.45
2021-11-09,4870554.0,4500849.0,1002194.0,81.82,75.61,16.84
2021-11-10,4872948.0,4504626.0,1022429.0,81.86,75.67,17.18
2021-11-11,4875467.0,4508448.0,1042120.0,81.9,75.73,17.51
